Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),8/94,0.9756425067330692,0.9999960968655396,0,0,0.5355310314340296,0.0132056831349078,TRAPPC2;EXOC8;STX17;ANXA8;SNX11;TRAPPC13;PHETA1;PLEKHJ1
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),7/85,0.9757299927796024,0.9999960968655396,0,0,0.516718435958341,0.0126954503582036,NDUFS8;COX15;LYRM7;SDHAF4;MTLN;SLC25A14;SIRT3
GO_Biological_Process_2023,Negative Regulation Of Response To External Stimulus (GO:0032102),14/146,0.9758519746852108,0.9999960968655396,0,0,0.6101731601731601,0.0149152980965189,MVK;PARP1;FEM1A;TRAF3IP1;NR1H4;AHR;AURKB;SIGIRR;MFHAS1;CLDN3;PPARG;TRIM21;ELANE;TRIM45
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),17/171,0.9758619340625548,0.9999960968655396,0,0,0.6348999995578136,0.0155132504442813,RAMP2;KCNJ10;CHRNA4;KCNJ15;KCNJ16;ATP2A1;MAGT1;SLC5A6;CACNG6;KCNS2;KCNMB1;KCNN1;KCNN2;CCR5;SCN4B;SLC17A3;SLC17A4
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),20/196,0.9765089257485512,0.9999960968655396,0,0,0.653389725475615,0.015531980781205,EXOC8;STX17;UBXN2B;NUP155;TANGO2;OSBPL2;PHETA1;LMNB2;LMAN1;SLC9A3R1;SEC23IP;TMED3;TRAPPC12;BNIP1;ANXA8;TLCD2;TLCD1;SEC31B;SEC31A;PLEKHJ1
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),15/155,0.9769080164968856,0.9999960968655396,0,0,0.6163175035240364,0.0143988904299456,SETD4;CEBPA;FEM1A;TRADD;WNT5A;IL18;IL16;IFI35;TIRAP;LGALS1;NLRP6;PLAU;POLR3G;FADD;SLC15A4
GO_Biological_Process_2023,Blood Vessel Diameter Maintenance (GO:0097746),2/36,0.977121601962622,0.9999960968655396,0,0,0.3389925075721345,0.0078457002357979,CRP;PER2
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase B Signaling (GO:0051898),2/36,0.977121601962622,0.9999960968655396,0,0,0.3389925075721345,0.0078457002357979,SLC9A3R1;SORD
GO_Biological_Process_2023,Positive Regulation Of Signaling Receptor Activity (GO:2000273),2/36,0.977121601962622,0.9999960968655396,0,0,0.3389925075721345,0.0078457002357979,HDAC2;ADRA2B
GO_Biological_Process_2023,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),2/36,0.977121601962622,0.9999960968655396,0,0,0.3389925075721345,0.0078457002357979,XCL1;FADD
GO_Biological_Process_2023,Regulation Of Intracellular Protein Transport (GO:0033157),2/36,0.977121601962622,0.9999960968655396,0,0,0.3389925075721345,0.0078457002357979,CEP131;KIF20B
GO_Biological_Process_2023,Peptidyl-Tyrosine Phosphorylation (GO:0018108),5/67,0.977351096342131,0.9999960968655396,0,0,0.4644548726194774,0.0106403498698351,PKDCC;ERBB2;PTK6;EPHA1;PRLR
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),3/47,0.9773570266181232,0.9999960968655396,0,0,0.3928252364375712,0.0089969793690972,NR1H4;DICER1;GAS6
GO_Biological_Process_2023,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),3/47,0.9773570266181232,0.9999960968655396,0,0,0.3928252364375712,0.0089969793690972,EMP2;AXIN2;BCL9L
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),3/47,0.9773570266181232,0.9999960968655396,0,0,0.3928252364375712,0.0089969793690972,XRCC6;TICAM1;HSPD1
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),12/130,0.9776087481783614,0.9999960968655396,0,0,0.5851432785260805,0.013251003705209,ACVR1;GHR;HAX1;CTF1;DLG3;ERBB3;DGKQ;KIT;IL18;PTK6;PARP9;GAS6
GO_Biological_Process_2023,Macroautophagy (GO:0016236),9/104,0.9778775277450292,0.9999960968655396,0,0,0.5452917523009562,0.0121986367489197,STX17;UBA5;SNX14;NBR1;EPG5;PIP4K2B;VIPAS39;ZFYVE1;SNAP29
GO_Biological_Process_2023,Negative Regulation Of Binding (GO:0051100),7/86,0.9779231507381476,0.9999960968655396,0,0,0.5101476292131453,0.0113886326087688,DNAJB2;TFAP4;DDX11;MITD1;AURKB;AURKA;PSME3IP1
GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,VAV2
GO_Biological_Process_2023,Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,RILP
GO_Biological_Process_2023,Lipid Translocation (GO:0034204),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,ATP11A
GO_Biological_Process_2023,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,CEBPG
GO_Biological_Process_2023,Negative Regulation Of Ossification (GO:0030279),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,TMEM53
GO_Biological_Process_2023,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,MEN1
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,CD160
GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,MEN1
GO_Biological_Process_2023,Protein K48-linked Deubiquitination (GO:0071108),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,OTUB2
GO_Biological_Process_2023,Regulation Of Actin Nucleation (GO:0051125),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,ARPIN
GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,XBP1
GO_Biological_Process_2023,Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,MBL2
GO_Biological_Process_2023,Regulation Of Muscle Cell Differentiation (GO:0051147),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,OR10J5
GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),1/24,0.9784613673203414,0.9999960968655396,0,0,0.2506367879385739,0.0054573590188177,ATP7B
GO_Biological_Process_2023,Chloride Transport (GO:0006821),6/77,0.978499060488769,0.9999960968655396,0,0,0.4866034743058077,0.0105765466052849,GLRA2;SLC26A1;CLCNKA;CLCN3;CLCN2;SLC26A6
GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),6/77,0.978499060488769,0.9999960968655396,0,0,0.4866034743058077,0.0105765466052849,ASAH2;PRKD3;SPNS2;ELOVL6;KDSR;HACD3
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),11/122,0.9787132140106716,0.9999960968655396,0,0,0.5702491482307996,0.0122698325437868,KCNE1;KCNJ10;KCNS2;KCNK12;KCNMB1;KCNJ15;KCNN1;KCNJ16;PKD2L1;KCNN2;CCDC51
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),22/214,0.9790121569405024,0.9999960968655396,0,0,0.6586587653478854,0.0139709551970426,BCAR3;CCL24;FICD;PLXND1;DOCK9;RDX;ASAP3;VAV2;TBC1D2;TBC1D7;ERBB2;PLXNB2;XCL1;RGL3;PRTN3;PLXNB1;EPHA1;RAB11FIP2;ECT2;NGEF;EPHB3;PLXNA3
GO_Biological_Process_2023,Glycosaminoglycan Biosynthetic Process (GO:0006024),4/58,0.9792700447607724,0.9999960968655396,0,0,0.4266666666666667,0.0089377438475669,HS3ST3B1;CHST7;CHST13;B4GALT7
GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),4/58,0.9792700447607724,0.9999960968655396,0,0,0.4266666666666667,0.0089377438475669,CCNA2;PKDCC;NBR1;NOTUM
GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),4/58,0.9792700447607724,0.9999960968655396,0,0,0.4266666666666667,0.0089377438475669,IL15RA;PRTN3;GAS6;MBL2
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),8/96,0.9796926777503208,0.9999960968655396,0,0,0.5232981546627168,0.0107361684254937,LEFTY1;CLEC3B;COL3A1;HPGD;WNT5A;TGFBRAP1;XCL1;SMAD9
GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),8/96,0.9796926777503208,0.9999960968655396,0,0,0.5232981546627168,0.0107361684254937,EPM2A;EXOC8;CASP3;NEDD4;ATP6V1H;ATP6V0D2;WDR24;SNX6
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),9/105,0.9797365176387666,0.9999960968655396,0,0,0.5395797962648556,0.011046063386211,BACE1;PRKCI;EGLN3;ERBB3;SIGMAR1;LIG4;PCSK9;SNX6;NFATC4
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),50/434,0.9797843212798516,0.9999960968655396,0,0,0.7470837637741047,0.0152575511552762,CSF1;PLXND1;TRADD;ZMYND8;CLDN1;CSRP3;SHH;PLAU;FAM110C;ARPIN;PLEKHG3;ACVR1;SEMA6C;TBCCD1;WNT5B;DYNLL1;SAP30;CCNA2;RAP2A;CLDN3;KIT;ANGPTL3;EPHA1;KANK1;LRRC15;GRB7;HDAC2;NKD1;RBBP4;CGA;PLXNA3;CCL24;SEMA4A;XBP1;FZD4;ARHGEF39;RDX;SEMA4G;ELP6;BST2;CXCL12;BRMS1L;SNAI2;PLXNB2;PLXNB1;NF2;CEP43;OGT;TRIM32;RIGI
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),3/48,0.979971897198354,0.9999960968655396,0,0,0.38407319552694,0.0077703323246676,CASP2;FADD;TLR5
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),3/48,0.979971897198354,0.9999960968655396,0,0,0.38407319552694,0.0077703323246676,SLC9A3R1;PPIF;BID
GO_Biological_Process_2023,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),10/114,0.9799888362514256,0.9999960968655396,0,0,0.553341868729097,0.0111853072946299,APC2;TMEM88B;SLC9A3R1;AMER2;SDHAF2;RUVBL2;WNT5A;SNAI2;AXIN2;NKD1
GO_Biological_Process_2023,Mitochondrion Disassembly (GO:0061726),2/37,0.980038681637714,0.9999960968655396,0,0,0.3292876500193573,0.006639504940891,ATG3;FBXL4
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),2/37,0.980038681637714,0.9999960968655396,0,0,0.3292876500193573,0.006639504940891,MFN2;PPARG
GO_Biological_Process_2023,Positive Regulation Of Exocytosis (GO:0045921),2/37,0.980038681637714,0.9999960968655396,0,0,0.3292876500193573,0.006639504940891,RAB3A;SYTL4
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),2/37,0.980038681637714,0.9999960968655396,0,0,0.3292876500193573,0.006639504940891,XBP1;MBL2
GO_Biological_Process_2023,Positive Regulation Of Signaling (GO:0023056),2/37,0.980038681637714,0.9999960968655396,0,0,0.3292876500193573,0.006639504940891,RIMS4;KCTD13
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),6/78,0.9805528180848828,0.9999960968655396,0,0,0.4798168249660787,0.009423010480585,SETD4;MAVS;WNT5A;FADD;TIRAP;RIGI
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),6/78,0.9805528180848828,0.9999960968655396,0,0,0.4798168249660787,0.009423010480585,ATXN3;PEX10;OMA1;PEX12;TRIM21;ANKZF1
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),66/557,0.9811404423075578,0.9999960968655396,0,0,0.7705386711499512,0.0146707999177529,CIITA;RNF14;KDM8;RORC;AHR;FOXM1;EDRF1;SHH;HHEX;SALL1;SOX18;RUVBL2;RUVBL1;CAPN3;SOX4;ACVR1;PCID2;ANKRD49;DTX3L;PRMT2;WNT5A;TFEB;HNF1B;PARP9;SUPT7L;MED22;NR5A2;PSRC1;TFAM;PPARG;GCM1;HDAC2;CREBL2;RNF6;CAMKK2;SEC14L2;SERTAD3;RBBP4;NUP85;TNNI2;OTX2;DMAP1;NFE2;XRCC6;NEK4;NFYA;TAF12;FZD4;STAT1;FZD7;NR1H4;GDF2;NR2F2;INHBA;NR0B2;SMARCA2;ESR1;KLF1;TADA2B;MLXIPL;TFAP4;TMEM98;TADA3;NAA16;OGT;FOXA2
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),4/59,0.9814978362990918,0.9999960968655396,0,0,0.418884437596302,0.0078228636438758,NDUFS8;SLC25A14;SIRT3;TEFM
GO_Biological_Process_2023,Anterior/Posterior Pattern Specification (GO:0009952),4/59,0.9814978362990918,0.9999960968655396,0,0,0.418884437596302,0.0078228636438758,HES7;HES6;HHEX;HEY1
GO_Biological_Process_2023,Positive Regulation Of Protein Binding (GO:0032092),4/59,0.9814978362990918,0.9999960968655396,0,0,0.418884437596302,0.0078228636438758,DTX3L;TERT;NVL;TRIM21
GO_Biological_Process_2023,Lamellipodium Assembly (GO:0030032),1/25,0.9816461145438848,0.9999960968655396,0,0,0.2401794784964443,0.0044491825885811,KIT
GO_Biological_Process_2023,Negative Regulation Of Response To Wounding (GO:1903035),1/25,0.9816461145438848,0.9999960968655396,0,0,0.2401794784964443,0.0044491825885811,CLDN3
GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),1/25,0.9816461145438848,0.9999960968655396,0,0,0.2401794784964443,0.0044491825885811,CSF1
GO_Biological_Process_2023,Peptide Hormone Secretion (GO:0030072),1/25,0.9816461145438848,0.9999960968655396,0,0,0.2401794784964443,0.0044491825885811,SNX19
GO_Biological_Process_2023,Regulation Of B Cell Activation (GO:0050864),1/25,0.9816461145438848,0.9999960968655396,0,0,0.2401794784964443,0.0044491825885811,FOXJ1
GO_Biological_Process_2023,Secretory Granule Organization (GO:0033363),1/25,0.9816461145438848,0.9999960968655396,0,0,0.2401794784964443,0.0044491825885811,AP3M1
GO_Biological_Process_2023,Sodium Ion Homeostasis (GO:0055078),1/25,0.9816461145438848,0.9999960968655396,0,0,0.2401794784964443,0.0044491825885811,ATP1A3
GO_Biological_Process_2023,"Wound Healing, Spreading Of Cells (GO:0044319)",1/25,0.9816461145438848,0.9999960968655396,0,0,0.2401794784964443,0.0044491825885811,CCNA2
GO_Biological_Process_2023,Phagocytosis (GO:0006909),5/69,0.981685394874228,0.9999960968655396,0,0,0.4498876737877246,0.0083159009173466,CD36;GAS6;RAB11FIP2;MET;ELANE
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),56/482,0.9817285995748942,0.9999960968655396,0,0,0.7538953527930871,0.0139021198048214,FCMR;APIP;PIDD1;SHH;LAMP3;MLST8;CAPN3;CASP2;TMEM14A;PRKCI;DFFA;PCID2;CSNK2A1;ANXA4;WNT5A;LIG4;PRLR;SUPV3L1;RNF144B;HAX1;PTRH2;CAT;PPIF;BIRC5;NAA35;GAS6;CRYAB;HDAC2;ASAH2;HDAC3;XIAP;DLL1;HSPD1;PRDX3;SOCS2;NUAK2;ERBB3;FIGNL1;ERBB2;BNIP1;TXNDC5;SNX6;XBP1;PLK1;NR1H4;DHCR24;TBX3;NFATC4;KLHL20;DNAJA1;IL7;CDK1;SNAI2;NAA16;HSPA1B;MAD2L1
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),3/49,0.982296886917448,0.9999960968655396,0,0,0.3757016781341623,0.0067106659617911,NR1H4;DICER1;GAS6
GO_Biological_Process_2023,Unsaturated Fatty Acid Metabolic Process (GO:0033559),3/49,0.982296886917448,0.9999960968655396,0,0,0.3757016781341623,0.0067106659617911,GSTM2;PTGR1;FADS1
GO_Biological_Process_2023,Vesicle Fusion (GO:0006906),6/79,0.9824225173629328,0.9999960968655396,0,0,0.4732161112246984,0.0083919203859558,STX17;TGFBRAP1;YIPF7;PIP4K2B;VIPAS39;STXBP6
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),32/297,0.9824412928994116,0.9999960968655396,0,0,0.6934924386243592,0.0122850034275755,JPT2;WWC1;NOP2;ARHGAP19;AKAP5;AURKB;AURKA;SYDE2;PIDD1;UFL1;NUAK2;RACGAP1;CAPN3;ECT2;FBXO9;MAP2K6;PLEKHG3;GBP7;ARHGEF15;USP2;WNT5A;PLEKHG6;ARHGEF19;ARHGAP29;DYNLL1;WDR54;VAV2;TTI1;RGN;NF2;NGEF;TELO2
GO_Biological_Process_2023,Negative Regulation Of Type I Interferon Production (GO:0032480),2/38,0.9825934461748884,0.9999960968655396,0,0,0.3201219512195122,0.0056212867708592,GBP7;TRAF3IP1
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),2/38,0.9825934461748884,0.9999960968655396,0,0,0.3201219512195122,0.0056212867708592,CCNA2;PKDCC
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),2/38,0.9825934461748884,0.9999960968655396,0,0,0.3201219512195122,0.0056212867708592,RIMS4;PREPL
GO_Biological_Process_2023,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),2/38,0.9825934461748884,0.9999960968655396,0,0,0.3201219512195122,0.0056212867708592,STAT1;TRADD
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),8/98,0.983113438081062,0.9999960968655396,0,0,0.5116089613034623,0.0087130923059911,GRB7;HDAC2;CSNK2A1;IFRD2;SHMT1;GDF2;NHLRC1;PASK
GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),8/98,0.983113438081062,0.9999960968655396,0,0,0.5116089613034623,0.0087130923059911,MAVS;TPPP;CD36;BID;AJUBA;MTLN;FNIP2;TIRAP
GO_Biological_Process_2023,Regulation Of Vesicle-Mediated Transport (GO:0060627),7/89,0.98345090120082,0.9999960968655396,0,0,0.4913967904524651,0.0082002158421387,RUFY1;RINT1;RAB3A;GAS1;PACSIN3;CPLANE2;RAB17
GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),4/60,0.9834977441486924,0.9999960968655396,0,0,0.4113801452784503,0.0068453388172375,C3;IL15RA;GAS6;MBL2
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),5/70,0.9835480939520432,0.9999960968655396,0,0,0.4429402404987349,0.0073478211642561,NDUFS8;SDHAF2;COX15;NDUFAF1;COA6
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),5/70,0.9835480939520432,0.9999960968655396,0,0,0.4429402404987349,0.0073478211642561,CCL24;CXCL9;CXCL11;XCL1;PPIB
GO_Biological_Process_2023,Positive Regulation Of Protein Transport (GO:0051222),5/70,0.9835480939520432,0.9999960968655396,0,0,0.4429402404987349,0.0073478211642561,CEP131;ACSL3;KIF20B;SYTL4;PPID
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),5/70,0.9835480939520432,0.9999960968655396,0,0,0.4429402404987349,0.0073478211642561,C3;GUCY2D;PDE6G;DGKQ;RPGRIP1L
GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),5/70,0.9835480939520432,0.9999960968655396,0,0,0.4429402404987349,0.0073478211642561,KANK1;CCL24;HAX1;GBA2;LMOD2
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),42/377,0.9838898003294164,0.9999960968655396,0,0,0.7194747416762343,0.0116852624904196,BCAR3;HDAC3;CSF1;FBH1;BRAT1;CDCA8;CREBL2;AURKB;CAMKK2;C3;GHR;CCND1;ERBB2;P2RY1;DVL2;TNKS1BP1;RSPO1;FNIP2;ACVR1;GDF11;XRCC6;LEFTY1;XRCC5;PLK1;GDF2;VEGFB;INHBA;AXIN2;INHBC;TOM1L1;CCNA2;RAP2A;MAVS;RAD50;CLDN3;HAX1;DGKQ;BIRC5;PPARG;GAS6;CACUL1;NODAL
GO_Biological_Process_2023,Glycoprotein Biosynthetic Process (GO:0009101),6/80,0.9841231640911312,0.9999960968655396,0,0,0.4667937951520041,0.0074706719941736,B3GALNT2;NPC1;AQP11;CHST13;B4GALT7;DDOST
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),6/80,0.9841231640911312,0.9999960968655396,0,0,0.4667937951520041,0.0074706719941736,XBP1;POLR3G;IFI35;FADD;SLC15A4;TIRAP
GO_Biological_Process_2023,Cell-Cell Adhesion Mediated By Cadherin (GO:0044331),1/26,0.9843600393344556,0.9999960968655396,0,0,0.230558753809685,0.0036344256471467,CDH15
GO_Biological_Process_2023,Dendritic Spine Organization (GO:0097061),1/26,0.9843600393344556,0.9999960968655396,0,0,0.230558753809685,0.0036344256471467,EPHB3
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),1/26,0.9843600393344556,0.9999960968655396,0,0,0.230558753809685,0.0036344256471467,CPTP
GO_Biological_Process_2023,Organelle Membrane Fusion (GO:0090174),1/26,0.9843600393344556,0.9999960968655396,0,0,0.230558753809685,0.0036344256471467,STX17
GO_Biological_Process_2023,Positive Regulation Of Monooxygenase Activity (GO:0032770),1/26,0.9843600393344556,0.9999960968655396,0,0,0.230558753809685,0.0036344256471467,TERT
GO_Biological_Process_2023,Protein Targeting To Lysosome (GO:0006622),1/26,0.9843600393344556,0.9999960968655396,0,0,0.230558753809685,0.0036344256471467,NEDD4
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176),1/26,0.9843600393344556,0.9999960968655396,0,0,0.230558753809685,0.0036344256471467,SNX6
GO_Biological_Process_2023,Response To Glucocorticoid (GO:0051384),1/26,0.9843600393344556,0.9999960968655396,0,0,0.230558753809685,0.0036344256471467,HSD3B2
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),3/50,0.984362280786086,0.9999960968655396,0,0,0.367686395524056,0.0057952075546992,PLXNB1;DICER1;KIF20B
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),10/117,0.9845389627901532,0.9999960968655396,0,0,0.5377323750507924,0.008378841259998,UPF1;XBP1;CXCL11;CXCL9;SHPK;WNT5A;AHR;TICAM1;CCR5;TIRAP
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),10/117,0.9845389627901532,0.9999960968655396,0,0,0.5377323750507924,0.008378841259998,GHR;ETAA1;PSRC1;CCND1;WNT5A;KIT;ERBB2;PROX1;TELO2;ELANE
GO_Biological_Process_2023,Axon Development (GO:0061564),8/99,0.9846158480908632,0.9999960968655396,0,0,0.5059570436352514,0.0078442142210375,RAB3A;SSNA1;VASH2;OLIG1;BHLHA15;NREP;NEFH;EPHB3
GO_Biological_Process_2023,Brain Development (GO:0007420),16/169,0.9846756566275406,0.9999960968655396,0,0,0.6012893925439474,0.0092856968446294,MKKS;UTP3;PTCH1;AMIGO2;CTNS;FOXJ1;PROX1;PCDH18;CENPF;MEIS1;RBBP4;CDK5RAP1;DHX37;POMK;PLXNB2;ADGRL2
GO_Biological_Process_2023,RNA Transport (GO:0050658),2/39,0.9848292424653354,0.9999960968655396,0,0,0.311451695598037,0.004761165416059,NUP155;TST
GO_Biological_Process_2023,Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),2/39,0.9848292424653354,0.9999960968655396,0,0,0.311451695598037,0.004761165416059,FLRT2;SHCBP1
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),2/39,0.9848292424653354,0.9999960968655396,0,0,0.311451695598037,0.004761165416059,CSNK2A1;OGT
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),2/39,0.9848292424653354,0.9999960968655396,0,0,0.311451695598037,0.004761165416059,DDAH1;CD36
GO_Biological_Process_2023,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),2/39,0.9848292424653354,0.9999960968655396,0,0,0.311451695598037,0.004761165416059,C3;RSPO1
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),5/71,0.985231357873126,0.9999960968655396,0,0,0.4362033354912297,0.0064901753400741,ADGRF1;PLXND1;WNT5A;PLXNB2;PLXNB1
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),17/178,0.9853054546229044,0.9999960968655396,0,0,0.6070439900435015,0.0089864240679193,CHID1;ABCD2;GBP7;TRAF3IP1;HOMER2;ANXA4;FN1;NR1H4;FOXJ1;SSC5D;INHBA;DLL1;SIGIRR;XCL1;GAS6;ELANE;LGR4
GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),9/109,0.985824088223968,0.9999960968655396,0,0,0.517874363327674,0.0073938734405461,SYT5;WNT5A;P2RY1;CHP2;PPIF;CIB2;CAPN3;PDXP;ECT2
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),3/51,0.9861954873860056,0.9999960968655396,0,0,0.3600050830227042,0.0050043158038167,DNAJA1;PPARG;DUSP7
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),3/51,0.9861954873860056,0.9999960968655396,0,0,0.3600050830227042,0.0050043158038167,CD160;XCL1;FADD
GO_Biological_Process_2023,Regulated Exocytosis (GO:0045055),3/51,0.9861954873860056,0.9999960968655396,0,0,0.3600050830227042,0.0050043158038167,RAB3A;RAB11FIP1;RAB11FIP2
GO_Biological_Process_2023,Sensory Perception (GO:0007600),3/51,0.9861954873860056,0.9999960968655396,0,0,0.3600050830227042,0.0050043158038167,TTC8;MME;CHRNA4
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),7/91,0.9863881015793888,0.9999960968655396,0,0,0.4796403121818798,0.0065736573822724,BST2;HAX1;CAPN10;MLST8;ARHGEF19;CELSR1;DYNLL1
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),7/91,0.9863881015793888,0.9999960968655396,0,0,0.4796403121818798,0.0065736573822724,EPB41L4B;UHRF1;ERBB2;AQP11;SRSF6;MTSS1;NODAL
GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),1/27,0.9866727258341608,0.9999960968655396,0,0,0.2216780848680611,0.0029742281087641,AVPR1A
GO_Biological_Process_2023,Clathrin-Dependent Endocytosis (GO:0072583),1/27,0.9866727258341608,0.9999960968655396,0,0,0.2216780848680611,0.0029742281087641,DLL1
GO_Biological_Process_2023,Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482),1/27,0.9866727258341608,0.9999960968655396,0,0,0.2216780848680611,0.0029742281087641,LPAR6
